"id_persona","nome","cognome","citta_orig","nazione_orig","latitudine_orig","longitudine_orig","toponimo_nome","latitudine","longitudine","time","time_uscita","anno_ingresso","mese_ingresso","giorno_ingresso","anno_uscita","mese_uscita","giorno_uscita","Status","luogonascita","luogomorte","anno_nascita","mese_nascita","giorno_nascita","anno_morte","mese_morte","giorno_morte"
1890,"Albino","Marvin",NULL,"Italia",44.7866,20.4489,NULL,44.7866,20.4489,"1945-01-15","1945-12-15",1945,"01",15,1945,12,15,"espatrio","Gorizia",NULL,1908,2,10,1979," - "," - "
2009,"Umberto","Mazzi",NULL,"Italia",48.8566,2.3522,NULL,48.8566,2.3522,"1930-01-15","1936-08-15",1930,"01",15,1936,"08",15,"espatrio","Trieste","Dachau",1885,2,2,1945,3,16
2009,"Umberto","Mazzi","Nancy","Francia",48.69283009,6.18373632,"Barcellona",41.3828939,2.1774322,"1936-08-19","1938-10-15",1936,"08",19,1938,10,15,"espatrio","Trieste","Dachau",1885,2,2,1945,3,16
2009,"Umberto","Mazzi","Torelló","Spagna",42.04708577,2.26056576,"Tolosa",43.5792751,1.50327178,"1938-10-15","1941-12-15",1938,10,15,1941,12,15,"espatrio","Trieste","Dachau",1885,2,2,1945,3,16
2009,"Umberto","Mazzi",NULL,"Francia",41.9028,12.4964,"Trieste",45.6500335,13.7706559,"1941-01-15","1945-01-15",1941,"01",15,1945,"01",15,"espatrio","Trieste","Dachau",1885,2,2,1945,3,16
2009,"Umberto","Mazzi",NULL,"Italia",52.5200,13.4050,"Dachau",48.268102,11.4687779,"1945-01-26","1945-12-15",1945,"01",26,1945,12,15,"espatrio","Trieste","Dachau",1885,2,2,1945,3,16
2056,"Cesare","Menarini",NULL,"Lussemburgo",41.9028,12.4964,"San Felice sul Panaro",44.83928264,11.14122570,"1915-01-15","1923-01-13",1915,"01",15,1923,"01",13,"espatrio","Città  del Lussemburgo","Ventimiglia",1907,10,5,2002,4,11
2056,"Cesare","Menarini","San Felice sul Panaro","Italia",44.83928264,11.14122570,"Homécourt",49.2252527,5.99200666,"1923-01-13","1936-10-15",1923,"01",13,1936,10,15,"espatrio","Città  del Lussemburgo","Ventimiglia",1907,10,5,2002,4,11
2056,"Cesare","Menarini","Le Blanc-Mesnil","Francia",48.93877436,2.46388793,NULL,40.4168,-3.7038,"1936-10-19","1938-08-15",1936,10,19,1938,"08",15,"espatrio","Città  del Lussemburgo","Ventimiglia",1907,10,5,2002,4,11
2056,"Cesare","Menarini","Barcellona","Spagna",41.3828939,2.1774322,"Le Blanc-Mesnil",48.93877436,2.46388793,"1938-08-15","1941-08-15",1938,"08",15,1941,"08",15,"espatrio","Città  del Lussemburgo","Ventimiglia",1907,10,5,2002,4,11
2056,"Cesare","Menarini",NULL,"Francia",41.9028,12.4964,"Mirandola",44.8872071,11.0661063,"1941-08-15","1956-12-15",1941,"08",15,1956,12,15,"espatrio","Città  del Lussemburgo","Ventimiglia",1907,10,5,2002,4,11
2056,"Cesare","Menarini",NULL,"Francia",41.9028,12.4964,"Sanremo",43.818409,7.778420,"1962-01-15","1962-12-15",1962,"01",15,1962,12,15,"espatrio","Città  del Lussemburgo","Ventimiglia",1907,10,5,2002,4,11
2317,"Francesco","Montarolo","Torino","Italia",45.0677551,7.6824892,"Lione",45.7578137,4.8320114,"1931-01-15","1936-11-01",1931,"01",15,1936,11,"01","espatrio","Trino Vercellese","Trino Vercellese",1900,6,23,1973,2,2
2317,"Francesco","Montarolo","Villeurbanne","Francia",45.7733105,4.8869339,NULL,40.4168,-3.7038,"1936-11-01","1938-03-15",1936,11,"01",1938,"03",15,"espatrio","Trino Vercellese","Trino Vercellese",1900,6,23,1973,2,2
2317,"Francesco","Montarolo",NULL,"Spagna",48.8566,2.3522,"Lione",45.7578137,4.8320114,"1938-03-15","1943-08-15",1938,"03",15,1943,"08",15,"espatrio","Trino Vercellese","Trino Vercellese",1900,6,23,1973,2,2
2317,"Francesco","Montarolo","Lione","Francia",45.7578137,4.8320114,"Vercelli",45.3251557,8.4227666,"1943-08-15","1943-12-15",1943,"08",15,1943,12,15,"espatrio","Trino Vercellese","Trino Vercellese",1900,6,23,1973,2,2
2089,"Florindo","Meraldi","Ascona","Svizzera",44.56768,9.42856,"Albacete",38.994349,-1.8585424,"1937-07-15","1938-12-15",1937,"07",15,1938,12,15,"espatrio","Ascona",NULL,1913,9,5,2000," - "," - "
2089,"Florindo","Meraldi",NULL,"Spagna",46.2044,6.1432,"Ginevra",46.20119838,6.14793956,"1938-12-15","1938-12-15",1938,12,15,1938,12,15,"espatrio","Ascona",NULL,1913,9,5,2000," - "," - "
2252,"Sisinnio","Mocci","Trieste","Italia",45.6500335,13.7706559,"Buenos Aires",-34.60378418,-58.38160247,"1927-05-09","1930-12-15",1927,"05","09",1930,12,15,"espatrio","Villacidro","Roma",1903,12,31,1944,3,24
2252,"Sisinnio","Mocci","Buenos Aires","Argentina",-34.60378418,-58.38160247,NULL,48.8566,2.3522,"1930-01-15","1932-12-15",1930,"01",15,1932,12,15,"espatrio","Villacidro","Roma",1903,12,31,1944,3,24
2252,"Sisinnio","Mocci",NULL,"Francia",55.7558,37.6173,"Mosca",55.763008,37.622995,"1932-01-15","1937-12-15",1932,"01",15,1937,12,15,"espatrio","Villacidro","Roma",1903,12,31,1944,3,24
2252,"Sisinnio","Mocci","Mosca","Unione Sovietica",55.763008,37.622995,NULL,40.4168,-3.7038,"1937-12-31","1939-02-15",1937,12,31,1939,"02",15,"espatrio","Villacidro","Roma",1903,12,31,1944,3,24
2252,"Sisinnio","Mocci",NULL,"Spagna",48.8566,2.3522,"Saint-Cyprien",42.61740457,3.00484657,"1939-02-05","1941-11-20",1939,"02","05",1941,11,20,"espatrio","Villacidro","Roma",1903,12,31,1944,3,24
2252,"Sisinnio","Mocci","Vernet","Francia",43.437160,1.429510,NULL,41.9028,12.4964,"1941-11-20","1941-12-15",1941,11,20,1941,12,15,"espatrio","Villacidro","Roma",1903,12,31,1944,3,24
2542,"Giuliano","Pajetta","Torino","Italia",45.0677551,7.6824892,"Mosca",55.763008,37.622995,"1932-01-15","1934-10-15",1932,"01",15,1934,10,15,"espatrio","Torino","Livorno",1915,10,1,1988,8,15
2542,"Giuliano","Pajetta","Mosca","Unione Sovietica",55.763008,37.622995,"Parigi",48.86536408,2.32105494,"1934-10-15","1937-01-15",1934,10,15,1937,"01",15,"espatrio","Torino","Livorno",1915,10,1,1988,8,15
2542,"Giuliano","Pajetta",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-09","1944-05-15",1939,"02","09",1944,"05",15,"espatrio","Torino","Livorno",1915,10,1,1988,8,15
2542,"Giuliano","Pajetta","Parigi","Francia",48.86536408,2.32105494,NULL,40.4168,-3.7038,"1937-01-05","1939-02-09",1937,"01","05",1939,"02","09","espatrio","Torino","Livorno",1915,10,1,1988,8,15
2542,"Giuliano","Pajetta",NULL,"Francia",41.9028,12.4964,"Milano",45.46417156,9.18954313,"1944-05-15","1944-11-15",1944,"05",15,1944,11,15,"espatrio","Torino","Livorno",1915,10,1,1988,8,15
2542,"Giuliano","Pajetta","Bolzano","Italia",46.49760939,11.35463297,"Mauthausen",48.2427821,14.51534583,"1944-11-21","1945-05-15",1944,11,21,1945,"05",15,"espatrio","Torino","Livorno",1915,10,1,1988,8,15
2542,"Giuliano","Pajetta","Mauthausen","Austria",48.2427821,14.51534583,"Milano",45.46417156,9.18954313,"1945-05-15","1945-12-15",1945,"05",15,1945,12,15,"espatrio","Torino","Livorno",1915,10,1,1988,8,15
1933,"Luigi","Matteacci",NULL,"Italia",50.8503,4.3517,"Ransart",50.45256871,4.49055433,"1923-08-15","1930-08-15",1923,"08",15,1930,"08",15,"espatrio","Cantiano","Maisons-Alfort",1890,3,5,1977,11," - "
1933,"Luigi","Matteacci","Charleroi","Belgio",50.41200115,4.44366932,"Esch-sur-Alzette",49.49628779,5.9846735,"1930-08-15","1931-11-15",1930,"08",15,1931,11,15,"espatrio","Cantiano","Maisons-Alfort",1890,3,5,1977,11," - "
1933,"Luigi","Matteacci","Esch-sur-Alzette","Lussemburgo",49.49628779,5.9846735,"Villeparisis",48.93974337,2.61718690,"1931-11-15","1936-10-15",1931,11,15,1936,10,15,"espatrio","Cantiano","Maisons-Alfort",1890,3,5,1977,11," - "
1933,"Luigi","Matteacci","Villeparisis","Francia",48.93974337,2.61718690,NULL,40.4168,-3.7038,"1936-10-19","1938-04-09",1936,10,19,1938,"04","09","espatrio","Cantiano","Maisons-Alfort",1890,3,5,1977,11," - "
1933,"Luigi","Matteacci",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1938-04-15","1945-12-15",1938,"04",15,1945,12,15,"espatrio","Cantiano","Maisons-Alfort",1890,3,5,1977,11," - "
1933,"Luigi","Matteacci",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1945-01-15","1945-12-15",1945,"01",15,1945,12,15,"espatrio","Cantiano","Maisons-Alfort",1890,3,5,1977,11," - "
1132,"Guido","Latini","Torino","Italia",45.0677551,7.6824892,"Buenos Aires",-34.60378418,-58.38160247,"1922-01-15","1933-04-15",1922,"01",15,1933,"04",15,"espatrio","Montelupone","Macerata",1891,11,6,1956,7,11
1132,"Guido","Latini","Buenos Aires","Argentina",-34.60378418,-58.38160247,"Madrid",40.4167047,-3.7035825,"1933-04-15","1935-10-15",1933,"04",15,1935,10,15,"espatrio","Montelupone","Macerata",1891,11,6,1956,7,11
1132,"Guido","Latini","Madrid","Spagna",40.4167047,-3.7035825,NULL,48.8566,2.3522,"1935-10-15","1936-08-15",1935,10,15,1936,"08",15,"espatrio","Montelupone","Macerata",1891,11,6,1956,7,11
1132,"Guido","Latini","Parigi","Francia",48.86536408,2.32105494,NULL,40.4168,-3.7038,"1936-08-19","1939-02-15",1936,"08",19,1939,"02",15,"espatrio","Montelupone","Macerata",1891,11,6,1956,7,11
1132,"Guido","Latini",NULL,"Spagna",48.8566,2.3522,"Saint-Cyprien",42.61740457,3.00484657,"1939-02-05","1941-03-15",1939,"02","05",1941,"03",15,"espatrio","Montelupone","Macerata",1891,11,6,1956,7,11
1132,"Guido","Latini","Vernet","Francia",43.437160,1.429510,"Macerata",43.29672365,13.45010662,"1941-03-15","1941-12-15",1941,"03",15,1941,12,15,"espatrio","Montelupone","Macerata",1891,11,6,1956,7,11
1602,"Aristodemo","Maniera","Torino","Italia",45.0677551,7.6824892,"Nizza",43.69705658,7.27023751,"1929-10-15","1936-10-15",1929,10,15,1936,10,15,"espatrio","Castellamare Adriatico","Roma",1903,8,5,1992,7,29
1602,"Aristodemo","Maniera","Tolosa","Francia",43.5792751,1.50327178,"Figueres",42.26609898,2.96475828,"1936-10-19","1938-12-15",1936,10,19,1938,12,15,"espatrio","Castellamare Adriatico","Roma",1903,8,5,1992,7,29
1602,"Aristodemo","Maniera","Calella","Spagna",41.61328061,2.65750587,"Tolosa",43.5792751,1.50327178,"1938-12-15","1944-04-15",1938,12,15,1944,"04",15,"espatrio","Castellamare Adriatico","Roma",1903,8,5,1992,7,29
1602,"Aristodemo","Maniera","Lione","Francia",45.7578137,4.8320114,"Milano",45.46417156,9.18954313,"1944-04-15","1944-12-15",1944,"04",15,1944,12,15,"espatrio","Castellamare Adriatico","Roma",1903,8,5,1992,7,29
2748,"Renato","Pierleoni",NULL,"Italia",48.8566,2.3522,NULL,48.8566,2.3522,"1923-03-15","1923-12-15",1923,"03",15,1923,12,15,"espatrio","Firenze",NULL,1902,1,1," - "," - "," - "
2748,"Renato","Pierleoni",NULL,"Francia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1936-07-19","1937-03-15",1936,"07",19,1937,"03",15,"espatrio","Firenze",NULL,1902,1,1," - "," - "," - "
2748,"Renato","Pierleoni",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1937-03-15","1937-12-15",1937,"03",15,1937,12,15,"espatrio","Firenze",NULL,1902,1,1," - "," - "," - "
2748,"Renato","Pierleoni",NULL,NULL,41.9028,12.4964,NULL,41.9028,12.4964,"1942-01-15","1945-12-15",1942,"01",15,1945,12,15,"espatrio","Firenze",NULL,1902,1,1," - "," - "," - "
2683,"Aureliano","Santini","Livorno","Italia",43.5507411,10.3091456,"Marsiglia",43.2961743,5.3699525,"1932-01-15","1932-12-15",1932,"01",15,1932,12,15,"espatrio","Empoli","Arezzo",1911,2,12,1966,2,19
2683,"Aureliano","Santini","Bagnolet","Francia",48.86895282,2.41658449,"Mosca",55.763008,37.622995,"1933-01-15","1935-12-15",1933,"01",15,1935,12,15,"espatrio","Empoli","Arezzo",1911,2,12,1966,2,19
2683,"Aureliano","Santini","Mosca","Unione Sovietica",55.763008,37.622995,"Parigi",48.86536408,2.32105494,"1935-01-15","1936-12-15",1935,"01",15,1936,12,15,"espatrio","Empoli","Arezzo",1911,2,12,1966,2,19
2683,"Aureliano","Santini",NULL,"Francia",40.4168,-3.7038,"Alicante",38.353738,-0.4901846,"1936-09-19","1939-03-28",1936,"09",19,1939,"03",28,"espatrio","Empoli","Arezzo",1911,2,12,1966,2,19
2683,"Aureliano","Santini","Alicante","Spagna",38.353738,-0.4901846,"Orano",35.70328894,-0.64005554,"1939-04-05","1942-10-15",1939,"04","05",1942,10,15,"espatrio","Empoli","Arezzo",1911,2,12,1966,2,19
2683,"Aureliano","Santini",NULL,"Algeria",41.9028,12.4964,NULL,41.9028,12.4964,"1942-10-15","1942-12-15",1942,10,15,1942,12,15,"espatrio","Empoli","Arezzo",1911,2,12,1966,2,19
3495,"Josefa","Gomez Perez","Murcia","Spagna",37.98997345,-1.12913305,"Tolosa",43.5792751,1.50327178,"1938-12-15","1938-12-15",1938,12,15,1938,12,15,"espatrio","Jumilla",NULL,1920,7,27," - "," - "," - "
3335,"Alfredo","Spadellini","Ancona","Italia",43.61450361,13.52144051,"Figueres",42.26609898,2.96475828,"1937-12-15","1939-02-07",1937,12,15,1939,"02","07","espatrio","Montefano",NULL,1908,2,24," - "," - "," - "
3335,"Alfredo","Spadellini","Torelló","Spagna",42.04708577,2.26056576,"Argelés-sur-mer",42.5471485,3.0228281,"1939-02-07","1941-02-15",1939,"02","07",1941,"02",15,"espatrio","Montefano",NULL,1908,2,24," - "," - "," - "
3335,"Alfredo","Spadellini","Vernet","Francia",43.437160,1.429510,"Ancona",43.61450361,13.52144051,"1941-02-15","1941-12-15",1941,"02",15,1941,12,15,"espatrio","Montefano",NULL,1908,2,24," - "," - "," - "
3011,"Giuseppe","Tocchini","Apecchio","Italia",43.55914,12.42163,NULL,48.8566,2.3522,"1911-01-15","1914-12-15",1911,"01",15,1914,12,15,"espatrio","Apecchio","Apecchio",1895,5,25,1982,3,30
3011,"Giuseppe","Tocchini",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1914-01-15","1923-12-15",1914,"01",15,1923,12,15,"espatrio","Apecchio","Apecchio",1895,5,25,1982,3,30
3011,"Giuseppe","Tocchini",NULL,"Italia",50.8503,4.3517,NULL,50.8503,4.3517,"1923-01-15","1932-09-15",1923,"01",15,1932,"09",15,"espatrio","Apecchio","Apecchio",1895,5,25,1982,3,30
3011,"Giuseppe","Tocchini","Ransart","Belgio",50.45256871,4.49055433,"Alès",44.12484854,4.07737076,"1932-09-15","1936-08-15",1932,"09",15,1936,"08",15,"espatrio","Apecchio","Apecchio",1895,5,25,1982,3,30
3011,"Giuseppe","Tocchini","Alès","Francia",44.12484854,4.07737076,NULL,40.4168,-3.7038,"1936-08-19","1939-02-10",1936,"08",19,1939,"02",10,"espatrio","Apecchio","Apecchio",1895,5,25,1982,3,30
3011,"Giuseppe","Tocchini","Barcellona","Spagna",41.3828939,2.1774322,"Argelés-sur-mer",42.5471485,3.0228281,"1939-02-10","1941-08-15",1939,"02",10,1941,"08",15,"espatrio","Apecchio","Apecchio",1895,5,25,1982,3,30
3011,"Giuseppe","Tocchini","Vernet","Francia",43.437160,1.429510,"Pesaro",43.90921,12.9164,"1941-08-15","1941-12-15",1941,"08",15,1941,12,15,"espatrio","Apecchio","Apecchio",1895,5,25,1982,3,30
2092,"Armando","Fedeli","Roma","Italia",41.894802,12.4853384,"Mosca",55.763008,37.622995,"1926-03-15","1926-12-15",1926,"03",15,1926,12,15,"espatrio","Perugia","Perugia",1898,1,28,1965,10,10
2092,"Armando","Fedeli",NULL,"Belgio",41.9028,12.4964,"Torino",45.0677551,7.6824892,"1929-09-14","1936-01-03",1929,"09",14,1936,"01","03","espatrio","Perugia","Perugia",1898,1,28,1965,10,10
2092,"Armando","Fedeli","Perugia","Italia",43.11206259,12.38883644,"Parigi",48.86536408,2.32105494,"1936-01-19","1936-08-15",1936,"01",19,1936,"08",15,"espatrio","Perugia","Perugia",1898,1,28,1965,10,10
2092,"Armando","Fedeli","Parigi","Francia",48.86536408,2.32105494,NULL,40.4168,-3.7038,"1936-08-19","1939-02-15",1936,"08",19,1939,"02",15,"espatrio","Perugia","Perugia",1898,1,28,1965,10,10
2092,"Armando","Fedeli",NULL,"Spagna",48.8566,2.3522,"Argelés-sur-mer",42.5471485,3.0228281,"1939-02-05","1940-08-15",1939,"02","05",1940,"08",15,"espatrio","Perugia","Perugia",1898,1,28,1965,10,10
2092,"Armando","Fedeli","Marsiglia","Francia",43.2961743,5.3699525,"Perugia",43.11206259,12.38883644,"1940-08-15","1940-12-15",1940,"08",15,1940,12,15,"espatrio","Perugia","Perugia",1898,1,28,1965,10,10
1593,"Alberto","Mancini","Principato di Monaco","Principato di Monaco",43.73255518,7.42050934,"Agello",43.07048750,12.23831010,"1917-01-15","1932-12-15",1917,"01",15,1932,12,15,"espatrio","Principato di Monaco","Umbertide",1908,9,6,1977,10,7
1593,"Alberto","Mancini",NULL,"Italia",43.7384,7.4246,NULL,43.7384,7.4246,"1932-01-15","1936-12-15",1932,"01",15,1936,12,15,"espatrio","Principato di Monaco","Umbertide",1908,9,6,1977,10,7
1593,"Alberto","Mancini","Principato di Monaco","Principato di Monaco",43.73255518,7.42050934,NULL,40.4168,-3.7038,"1936-07-19","1936-12-15",1936,"07",19,1936,12,15,"espatrio","Principato di Monaco","Umbertide",1908,9,6,1977,10,7
1593,"Alberto","Mancini","Principato di Monaco","Principato di Monaco",43.73255518,7.42050934,NULL,41.9028,12.4964,"1942-03-15","1942-12-15",1942,"03",15,1942,12,15,"espatrio","Principato di Monaco","Umbertide",1908,9,6,1977,10,7
2876,"Mario","Puecher",NULL,"Italia",46.2044,6.1432,NULL,46.2044,6.1432,"1936-07-19","1936-12-15",1936,"07",19,1936,12,15,"espatrio","Bronzolo",NULL,1901,7,9," - "," - "," - "
2876,"Mario","Puecher",NULL,"Svizzera",48.8566,2.3522,NULL,48.8566,2.3522,"1936-01-15","1936-09-30",1936,"01",15,1936,"09",30,"espatrio","Bronzolo",NULL,1901,7,9," - "," - "," - "
2876,"Mario","Puecher",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1941-06-15",1939,"02","05",1941,"06",15,"espatrio","Bronzolo",NULL,1901,7,9," - "," - "," - "
2876,"Mario","Puecher",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1941-06-15","1941-12-15",1941,"06",15,1941,12,15,"espatrio","Bronzolo",NULL,1901,7,9," - "," - "," - "
2291,"Gaetano","Fongaro",NULL,"Italia",50.8503,4.3517,"Charleroi",50.41200115,4.44366932,"1929-01-15","1937-12-15",1929,"01",15,1937,12,15,"espatrio","Valdagno","Thiene",1907,9,2,1972,2,10
2291,"Gaetano","Fongaro",NULL,"Belgio",40.4168,-3.7038,NULL,40.4168,-3.7038,"1937-01-15","1939-12-15",1937,"01",15,1939,12,15,"espatrio","Valdagno","Thiene",1907,9,2,1972,2,10
2291,"Gaetano","Fongaro",NULL,"Spagna",50.8503,4.3517,NULL,50.8503,4.3517,"1939-02-05","1942-03-15",1939,"02","05",1942,"03",15,"espatrio","Valdagno","Thiene",1907,9,2,1972,2,10
2291,"Gaetano","Fongaro",NULL,"Belgio",41.9028,12.4964,NULL,41.9028,12.4964,"1942-03-15","1942-12-15",1942,"03",15,1942,12,15,"espatrio","Valdagno","Thiene",1907,9,2,1972,2,10
2366,"Antonio","Fortuna",NULL,"Italia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1937-07-15","1938-02-15",1937,"07",15,1938,"02",15,"espatrio","Creazzo","Pavia",1900,10,8,1978,1,12
2366,"Antonio","Fortuna",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1938-02-15","1941-12-15",1938,"02",15,1941,12,15,"espatrio","Creazzo","Pavia",1900,10,8,1978,1,12
2366,"Antonio","Fortuna",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1941-01-15","1941-12-15",1941,"01",15,1941,12,15,"espatrio","Creazzo","Pavia",1900,10,8,1978,1,12
2556,"Celso","Pantieri",NULL,"Italia",48.8566,2.3522,NULL,48.8566,2.3522,"1927-01-15","1936-11-07",1927,"01",15,1936,11,"07","espatrio","Mercato Saraceno","Vénissieux",1901,3,22,1973,3,25
2556,"Celso","Pantieri","Lione","Francia",45.7578137,4.8320114,NULL,40.4168,-3.7038,"1936-11-19","1939-02-02",1936,11,19,1939,"02","02","espatrio","Mercato Saraceno","Vénissieux",1901,3,22,1973,3,25
2556,"Celso","Pantieri",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1945-01-15",1939,"02","05",1945,"01",15,"espatrio","Mercato Saraceno","Vénissieux",1901,3,22,1973,3,25
2556,"Celso","Pantieri",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1945-01-28","1945-12-15",1945,"01",28,1945,12,15,"espatrio","Mercato Saraceno","Vénissieux",1901,3,22,1973,3,25
2363,"Flavio Ribelle","Fornasiero",NULL,"Italia",48.2082,16.3738,NULL,48.2082,16.3738,"1933-08-15","1933-11-15",1933,"08",15,1933,11,15,"espatrio","Adria","Rho",1913,7,28,1999,9,21
2363,"Flavio Ribelle","Fornasiero",NULL,"Austria",48.8566,2.3522,NULL,48.8566,2.3522,"1933-11-15","1934-12-15",1933,11,15,1934,12,15,"espatrio","Adria","Rho",1913,7,28,1999,9,21
2363,"Flavio Ribelle","Fornasiero",NULL,"Francia",50.8503,4.3517,NULL,50.8503,4.3517,"1934-01-15","1934-12-15",1934,"01",15,1934,12,15,"espatrio","Adria","Rho",1913,7,28,1999,9,21
2363,"Flavio Ribelle","Fornasiero",NULL,"Belgio",48.8566,2.3522,NULL,48.8566,2.3522,"1934-01-15","1935-12-15",1934,"01",15,1935,12,15,"espatrio","Adria","Rho",1913,7,28,1999,9,21
2363,"Flavio Ribelle","Fornasiero",NULL,"Francia",50.8503,4.3517,NULL,50.8503,4.3517,"1935-01-15","1936-08-15",1935,"01",15,1936,"08",15,"espatrio","Adria","Rho",1913,7,28,1999,9,21
2363,"Flavio Ribelle","Fornasiero",NULL,"Belgio",40.4168,-3.7038,NULL,40.4168,-3.7038,"1936-08-19","1936-12-15",1936,"08",19,1936,12,15,"espatrio","Adria","Rho",1913,7,28,1999,9,21
2363,"Flavio Ribelle","Fornasiero",NULL,"Spagna",50.8503,4.3517,NULL,50.8503,4.3517,"1936-12-19","1937-01-15",1936,12,19,1937,"01",15,"espatrio","Adria","Rho",1913,7,28,1999,9,21
2363,"Flavio Ribelle","Fornasiero",NULL,"Belgio",48.8566,2.3522,NULL,48.8566,2.3522,"1937-01-15","1937-05-15",1937,"01",15,1937,"05",15,"espatrio","Adria","Rho",1913,7,28,1999,9,21
2363,"Flavio Ribelle","Fornasiero",NULL,"Francia",28.0339,1.6596,"Sidi Bel Abbès",35.19130665,-0.63148320,"1937-05-15","1938-12-15",1937,"05",15,1938,12,15,"espatrio","Adria","Rho",1913,7,28,1999,9,21
2363,"Flavio Ribelle","Fornasiero",NULL,"Algeria",31.6295,7.9811,NULL,31.6295,7.9811,"1938-01-15","1941-12-15",1938,"01",15,1941,12,15,"espatrio","Adria","Rho",1913,7,28,1999,9,21
2363,"Flavio Ribelle","Fornasiero",NULL,"Marocco",28.0339,1.6596,NULL,28.0339,1.6596,"1942-01-15","1942-03-15",1942,"01",15,1942,"03",15,"espatrio","Adria","Rho",1913,7,28,1999,9,21
2363,"Flavio Ribelle","Fornasiero",NULL,"Marocco",48.8566,2.3522,NULL,48.8566,2.3522,"1942-03-15","1942-03-15",1942,"03",15,1942,"03",15,"espatrio","Adria","Rho",1913,7,28,1999,9,21
2363,"Flavio Ribelle","Fornasiero",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1942-03-31","1942-12-15",1942,"03",31,1942,12,15,"espatrio","Adria","Rho",1913,7,28,1999,9,21
2577,"Venanzio","Parutto","Pregassona","Svizzera",46.021042,8.975589,"Claut",46.26855,12.5144,"1901-01-15","1923-03-15",1901,"01",15,1923,"03",15,"espatrio","Pregassona","Claut",1899,5,30,1973,11,18
2577,"Venanzio","Parutto",NULL,"Italia",48.8566,2.3522,NULL,48.8566,2.3522,"1923-03-15","1936-10-09",1923,"03",15,1936,10,"09","espatrio","Pregassona","Claut",1899,5,30,1973,11,18
2577,"Venanzio","Parutto",NULL,"Francia",40.4168,-3.7038,"Alicante",38.353738,-0.4901846,"1936-10-12","1939-02-07",1936,10,12,1939,"02","07","espatrio","Pregassona","Claut",1899,5,30,1973,11,18
2577,"Venanzio","Parutto",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1941-09-15",1939,"02","05",1941,"09",15,"espatrio","Pregassona","Claut",1899,5,30,1973,11,18
2577,"Venanzio","Parutto",NULL,"Francia",41.9028,12.4964,"Mentone",43.77567622,7.50282526,"1941-09-15","1941-12-15",1941,"09",15,1941,12,15,"espatrio","Pregassona","Claut",1899,5,30,1973,11,18
2620,"Giovanni","Pellizzari",NULL,"Italia",48.8566,2.3522,"Parigi",48.86536408,2.32105494,"1928-01-15","1937-12-15",1928,"01",15,1937,12,15,"espatrio","Preone","Udine",1911,10,7,1977,3,30
2620,"Giovanni","Pellizzari","Parigi","Francia",48.86536408,2.32105494,NULL,40.4168,-3.7038,"1937-01-15","1939-02-07",1937,"01",15,1939,"02","07","espatrio","Preone","Udine",1911,10,7,1977,3,30
2620,"Giovanni","Pellizzari",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1942-12-15",1939,"02","05",1942,12,15,"espatrio","Preone","Udine",1911,10,7,1977,3,30
2620,"Giovanni","Pellizzari",NULL,"Francia",41.9028,12.4964,"Udine",46.0634632,13.2358377,"1942-05-01","1942-12-15",1942,"05","01",1942,12,15,"espatrio","Preone","Udine",1911,10,7,1977,3,30
2737,"Dino","Piccoli",NULL,"Italia",44.4268,26.1025,NULL,44.4268,26.1025,"1923-01-15","1923-12-15",1923,"01",15,1923,12,15,"espatrio","Tavagnacco","Spilimbergo",1901,9,16,1945,2,4
2737,"Dino","Piccoli",NULL,"Romania",48.8566,2.3522,NULL,48.8566,2.3522,"1930-01-15","1936-09-29",1930,"01",15,1936,"09",29,"espatrio","Tavagnacco","Spilimbergo",1901,9,16,1945,2,4
2737,"Dino","Piccoli","Montrouge","Francia",48.81862698,2.32051849,NULL,40.4168,-3.7038,"1936-10-19","1939-02-15",1936,10,19,1939,"02",15,"espatrio","Tavagnacco","Spilimbergo",1901,9,16,1945,2,4
2737,"Dino","Piccoli",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1941-12-15",1939,"02","05",1941,12,15,"espatrio","Tavagnacco","Spilimbergo",1901,9,16,1945,2,4
